photo_id,owner_id,album_id,post_id,post_url,image_url,related_photo_urls,hashtags,date_human,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,annotation_text_description,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent,annotation_has_building,annotation_has_synagogue,annotation_has_feor,annotation_has_other_building,annotation_confidence,model_version,model_timestamp
457242744,-194619161,-7,,,"https://sun9-17.userapi.com/s/v1/ig2/Ox1pvakxQZzzW-dbSUOAjcyOe-LQ4AEFcZFdTBba5A5FPCKctP6joLEdmjWDRNSsAz32bdyjP4bawmSybjI3qgKO.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2023-03-28 14:50:34,58.007799,56.234808,58.00819896273859,56.23476395501453,44.54945572405847,synagogue,-194619161,,,,,,,Оранжевая кроссовка с белой подошвой и черной вставкой держится в руке; фон магазина с размытыми витринами и одеждой на вешалках.,indoor,product,False,"пол магазина, обувь, рука, вешалки с одеждой",,показать товар,False,False,False,False,0.75,gpt-5-nano,2025-11-22T11:05:57.087440+00:00
457239265,-209485236,-7,,,"https://sun9-85.userapi.com/s/v1/ig2/tNv4WNX_sCzCM2SkWl73X4Q7QaeQAsT6t-_C2qmz6Z9ljfMtQkCLfWMVHaHnBXDi3ciIGq3AA7TRZpifDNcESu3Q.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,,2022-06-10 15:23:26,58.007315,56.255995,58.00763133477656,56.255145877976155,61.15242598481541,or avner habad community center,-209485236,,,,,,,"Комната с гостями: сидят люди на стульях по периметру, в центре — двое мальчиков и взрослый мужчина в яркой кепке; справа стол с белой скатертью и декоративные предметы.",indoor,interior,False,"окно, стол, стул, растения, картина, телевизор, декоративные предметы","разговор, общение, наблюдение",задокументировать группу людей на внутреннем мероприятии,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.087468+00:00
457276137,-32557779,-7,,,"https://sun9-42.userapi.com/s/v1/ig2/qSyW4wzbJxyCHXaQBnpYzbP3Mvc6-La8Ddzfx1OZwprKMR53fGXV1MkEmQusOPJO4ZjOFwJBdCBYWeUfAhSwmX2N.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,,2022-02-17 10:02:33,58.007673,56.234624,58.00819896273859,56.23476395501453,59.06269966671036,synagogue,-32557779,,,,,,,Рука держит карточку с текстом и штрихкодами над открытой белой коробкой на светлом столе.,indoor,product,False,"рука, карточка, штрихкод, коробка, стол",,показать упаковку товара,False,False,False,False,0.75,gpt-5-nano,2025-11-22T11:05:57.087487+00:00
456239044,-178934461,-7,,,"https://sun9-79.userapi.com/s/v1/if2/lsK2YjnSnsRGjdIMmppNp0zc-J4dHatgHSmQOEds06NQywXx-XFiSpwJZE81g1FE8inKSc8ju2dq1ey9KJ_DCkIx.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,960x720&from=bu&cs=960x0",,,2019-03-02 05:40:44,58.007799,56.234637,58.00819896273859,56.23476395501453,45.098312418947806,synagogue,-178934461,,,,,,,"Уровень Stanley желтого цвета лежит на белой поверхности, вокруг — красные зажимы; вдалеке видна вода",outdoor,product,False,,,показать товар,False,False,False,False,0.68,gpt-5-nano,2025-11-22T11:05:57.087504+00:00
456242514,50203773,247248283,,,"https://sun9-20.userapi.com/s/v1/ig1/4zTshp3aDTmbtIsdmygm52WUKK-7-09Gqqf_gVH_RJn0HfLCA4WE_XGfJdsW5h2SG-e7Tms5.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",,,2017-07-10 09:41:35,58.008052,56.235693,58.00819896273859,56.23476395501453,57.11847247120681,synagogue,50203773,,,,,,"Ресторан ""Одесса"" г. Пермь",Четыре женщины в вечерних платьях позируют в интерьере ресторана; одна из них держит телефон и делает селфи в зеркало,indoor,group_portrait,False,,"фотосессия, позирование",сделать селфи,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.087522+00:00
457257474,-170690865,-7,,,"https://sun9-63.userapi.com/s/v1/ig2/22j-8Y91ZvS4L1VG_LSfb1xmg0qMdYCRA66Buq1q8p_FlJ9jKupMAtpvRn2mqWZjNT2jk2K3Q5QzOLUflKnyulQT.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-06-03 14:06:13,58.007904,56.234332,58.00819896273859,56.23476395501453,41.51239618653149,synagogue,-170690865,,,,,,,"Человек в белой майке и бежевых широких брюках стоит в помещении, держит журнал перед собой",indoor,portrait,False,,,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.087541+00:00
456239145,-166810589,-7,,,"https://sun9-7.userapi.com/s/v1/if2/392gQ5VxJipG6H5wRRvTR80IhTua1cXAdsS_fViyjbxBXQ376ip1LTSOOLzNJjaXlG0MvcjVawSuED3BQugv7xGq.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2018-11-01 11:19:36,58.008064,56.25528,58.00763133477656,56.255145877976155,48.75469249669591,or avner habad community center,-166810589,,,,,,,"Группа людей сидит за столами в светлой комнате с ярко раскрашенными стенами; внутри помещения, люди заняты за рабочими столами.",indoor,group_portrait,False,"столы, стулья, люди, окно, радиатор, разноцветные стены",работа в группе за столами,показать групповую активность за столами в помещении,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.087562+00:00
411465777,261660768,-7,6128.0,https://vk.com/wall261660768_6128,"https://sun9-19.userapi.com/s/v1/ig1/XSf3eTLS4fvawIkVvNWtdP1uVY8OEVGFMD4fr5MnAvRczJdcMGundranD0UlKcCSz8L53diu.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,,2016-04-24 18:10:08,58.007793,56.235733,58.00819896273859,56.23476395501453,72.77843806531625,synagogue,261660768,,,,,,,Женщина с длинными светлыми волосами держит телефон и делает селфи перед зеркалом в магазине одежды; на фоне видны потолочные светильники и вешалки с одеждой.,indoor,selfie,False,"зеркало, вешалки с одеждой, пол","селфи, примерка одежды",показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.087581+00:00
456326804,-121133864,-7,,,"https://sun9-37.userapi.com/s/v1/ig1/nraF09sMTRE2asF37hqdNiwmm6x8XzEbnkF_BNFCah3TbMpqFNtwIG42xALsi8q4XCfL5Lf_.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1230x1230&from=bu&cs=1230x0",,,2019-01-26 15:45:18,58.008072,56.234636,58.00819896273859,56.23476395501453,16.00398949728151,synagogue,-121133864,,,,,,,"Крупный план ногтей на пальцах руки с маникюром, на фоне видны надписи «РАБОТА УЧЕНИЦЫ» и «WHITE_ROSE_STUDIO_PERM»",indoor,product,True,,,показать маникюр и работу ученицы,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.087600+00:00
457240300,-67125411,268073718,,,"https://sun9-2.userapi.com/s/v1/if1/00ZlEigfTi_0qwOcTQDlUjB_Y4SuQudiHtC8xFjRnqOvx-oNm42Q-kYRFFqD5pIGgQB_G1C9.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2019-10-24 19:44:06,58.008029,56.255438,58.00763133477656,56.255145877976155,47.44917300156145,or avner habad community center,466351709,,,,,,,Человек улыбается и смотрится через круглое отверстие в фигуре жёлтой кружки/кувшина с зелёными листьями сверху; лицо видно в прорези.,indoor,portrait,False,,,сделать селфи,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.087619+00:00
457257503,-170690865,-7,,,"https://sun9-72.userapi.com/s/v1/ig2/i4s9DYUYuOl2-eF1lmhBd9biZTOUsMQIcc1TYdoT_6OqQpRzA4HLz6kE4SgEopRnx3_bokhwM9YE9p4vhLwJ3hq0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-06-06 15:25:16,58.007715,56.234399,58.00819896273859,56.23476395501453,57.95011791683787,synagogue,-170690865,,,,,,,"Видна часть туловища женщины: белый топ без рукавов с завязкой на талии, леопардовая юбка, светлый нейтральный фон",indoor,interior,False,,,показать одежду,False,False,False,False,0.75,gpt-5-nano,2025-11-22T11:05:57.087637+00:00
457240686,-194619161,-7,,,"https://sun9-59.userapi.com/s/v1/ig2/-NfU1kYUmCvMJNdilczY8UCVGfT2PnltuOnmWGc_7CXtJLdm6csfEXl27d1wXo8UBsBZKzht4adV345J2pRYMDf2.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,,2022-07-16 13:03:05,58.007702,56.235906,58.00819896273859,56.23476395501453,87.06401057124822,synagogue,-194619161,,,,,,,"Человек в платье в горошек с белым поясом стоит на улице; разворачивает подол платья, на фоне — торговая улица с витринами и вывесками.",outdoor,portrait,False,"тротуар, дорога, фасад магазина, витрины, вывески, дерево",,показать одежду,True,False,False,False,0.83,gpt-5-nano,2025-11-22T11:05:57.087657+00:00
456239317,443510639,-7,,,"https://sun9-79.userapi.com/s/v1/ig1/SZkonj7558besStZoJ2aCASRmATLd0-rEPW1Aa6S75QHpuXDgQD9yZ0dIca2WH04l9Hyv2Kj.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",,,2018-09-16 18:07:53,58.007931,56.255505,58.00763133477656,56.255145877976155,39.47024527580133,or avner habad community center,443510639,,,,,,,"Маленькая девочка в розово-белом спортивном костюме позирует на газоне у дороги; за ней серый внедорожник и деревья, на фоне многоэтажного дома.",outdoor,portrait,False,"газон, дорога, автомобиль, тротуар, деревья, дом, человек",позирование для фото,показать ребенка на прогулке,True,False,False,True,0.72,gpt-5-nano,2025-11-22T11:05:57.087678+00:00
457239160,-225765287,-7,,,"https://sun9-79.userapi.com/s/v1/ig2/VBDnrPU6_ldRSUZDYywWzp7BiQpMdelqTObP5p4X6XfQy2ap77VTwd9Pw-LLem9wbWRAkoWpliUdbPmfzBZ1Sdch.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=2560x0",,,2025-01-08 15:58:21,58.007813,56.23502,58.00819896273859,56.23476395501453,45.490675569552515,synagogue,-225765287,,,,,,,"Затылок женщины с двумя клипсами для волос, надет прозрачный защитный накидной плащ; съемка внутри салона красоты, на фоне парикмахерское оборудование и зеркало",indoor,portrait,False,,,показать прическу/уход за волосами,False,False,False,False,0.79,gpt-5-nano,2025-11-22T11:05:57.087703+00:00
457240247,-209485236,-7,,,"https://sun9-2.userapi.com/s/v1/if2/lGQnc_wie5ZgVo1UqSWXKcImEFRv0oArkvzImXNnVLp6aTv7CBIDhlmxS9-NmlGPl_uv9vosq5VGsxWYDx0dBMdN.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2023-03-09 16:46:40,58.007217,56.255889,58.00763133477656,56.255145877976155,63.55480674562671,or avner habad community center,-209485236,,,,,,,"Группа людей за столом в помещении: двое взрослых занимаются рисованием/раскраской, на столе лежат рисунки и материалы. На заднем плане видна сумка/рюкзак и стеновая перегородка.",indoor,group_portrait,False,"стол, стул, рисунки, бумага, ручки, сумка","рисование, раскраска","показать группу людей за столом, занимающихся творческой деятельностью",False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.087723+00:00
456239562,-224628741,-7,,,"https://sun9-49.userapi.com/s/v1/ig2/bg8XLhbYiIYhO6z7oF5tfOctlODDEPT9VEfMrqLgAGuufAM_-wLHoxu3qOzLrXbN5wuORlgvuml6fVjwcjXD0AoR.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-04-10 15:03:20,58.007702,56.235906,58.00819896273859,56.23476395501453,87.06401057124822,synagogue,-224628741,,,,,,,"Хаки куртка-парка на вешалке перед горизонтальными жалюзи; видны капюшон, молния и карманы",indoor,product,False,"вешалка, куртка-парка, молния, капюшон, карманы, жалюзи",,показать куртку,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.087743+00:00
456240381,161334270,-7,,,"https://sun9-52.userapi.com/s/v1/if1/EfFwhMXrst6v5JhMVIKsBSslAjEcjFnaj2al4edm94JY9IWtYKjIN47K8ALfpSE4MqpU4cTg.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1386x1040&from=bu&cs=1386x0",,,2018-01-15 05:59:29,58.007398,56.255373,58.00763133477656,56.255145877976155,29.192572518935208,or avner habad community center,161334270,,,,,,,"Две девушки позируют для фото в помещении: одна держит телефон, чтобы сфотографироваться, рядом маленькая девочка улыбается. На заднем плане зелёная стена с настенными фотографиями.",indoor,group_portrait,False,,позирует для фото,сделать групповое фото,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.087764+00:00
398538415,261660768,-7,,,"https://sun9-19.userapi.com/s/v1/ig1/4tXyuBBfbyv1mkaXyvr1UmL3uX2qenOI0d4yJMymYFwJCf085WJWph3l6O227HCKjwHA8g.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",,,2016-01-27 10:11:37,58.007779,56.235866,58.00819896273859,56.23476395501453,79.97277291690101,synagogue,261660768,,,,,,,"Женщина в тёмно-синем пуховике с меховым капюшоном делает селфи в магазине одежды; вокруг висят куртки на вешалках, пол блестит плиткой.",indoor,selfie,False,"зеркало, вешалки с куртками, пол, витрины",покупка одежды,показать куртку,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.087785+00:00
