image_url,annotation_text_description,annotation_user_intent,annotation_has_synagogue
"https://sun9-8.userapi.com/s/v1/if1/XWYHsTfqTM_MCCIKqfXXW4qwqFT46lF0PvJ2WpbU2fsTYna8NSOK2ZXLoPaFkSwNLjVvmMZp.jpg?quality=96&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x304,640x360,720x405,1080x607,1280x720,1440x810,2560x1440&from=bu&cs=2560x0","Городской пейзаж: ряд зданий различной высоты под голубым небом; слева и центр — многоэтажки, справа видна купольная башня.",показать городской пейзаж,False
"https://sun9-1.userapi.com/s/v1/ig2/HhWqQBOtFQ9iuLnStuncy69qBy3Ta3AqlraoVsQEqiWqmwp8mFVKDbwe3lrcbakyPAhh5bzJz2ifYE75yPQMBNTE.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",Женщина в очках держит бокал в помещении с синей подсветкой; видна кирпичная стена и часть интерьера.,"портрет женщины с бокалом в барной обстановке, крупный план лица",False
"https://sun9-32.userapi.com/s/v1/ig2/a6N9TmEntFwH_92Zljpowix-sxigtxHPGaPpS9X07nQHirjGlbs9M3v15bA0je5KnJrL7tSfsZuFtLVRTuKLs9jy.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Женщина в кафе за деревянным столом улыбается; держит предмет на шпажке, на фоне кирпичной стены и гирлянд.",показать портрет человека в кафе,False
"https://sun9-66.userapi.com/s/v1/ig2/WqHI8Y_KOJKpjKxBKDSh04Z9CDshwMr-Stzwe8Ygw7lVYmd0mgX5lbIRPcUb8Jpczhl8UJMhhYBJBk1_fmCk-uZn.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,990x1321&from=bu&cs=990x0","Белое медицинское кресло в процедурной, на подлокотниках встроены подносы; рядом окно с жалюзи и красная подушка на подоконнике; пол светлый.",показать медицинское кресло и интерьер процедурной,False
"https://sun9-73.userapi.com/s/v1/ig2/0qBXYh7ekBmqCT8EMz7KWp0XYr5F527fhqi8fJ0j7KkbLNwcLAYtPTbOOdlxzJ5jv-zV6hWfGfQ5iZaFtB3CYn5N.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в длинной черной куртке с меховой оторочкой стоит на зимней улице, вокруг снег, кирпичная стена и забор на фоне",показать одежду,False
"https://sun9-33.userapi.com/s/v1/ig2/zm-bbx2-yQuVkRbHTjTfD4W3q_CukliGAOAsgi5pACCH3z8DrtxaF43fL_WNu2X9G73cg5yrKOoH9q2Zbp3yjHwB.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в бежевом длинном пуховике с меховой опушкой капюшона стоит на заснеженной улице,показать зимнюю одежду,False
"https://sun9-79.userapi.com/s/v1/ig2/bAQVlF1VTbHBQ7j4Ad69f1L71vsHzRjxlV7Dqm44-n7pZTpiK6JiaJst2t1YUvU8oa3bettBzxOJB0FgGsZhsR6V.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1218x1624&from=bu&cs=1218x0",много приготовленных раков в пластиковом ведре,показать еду,False
"https://sun9-8.userapi.com/s/v1/ig2/by-GXXFXM1eql4rQQE17TobguriSMUG4h6BAp7uRknvS0APP8LDKjXPdGGnyJLLnqG5UdAOn0ZoMMrR6TKGEs-hD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","Женщина в желтом топе и черном жакете сидит за деревянным столом в помещении ресторана. На переднем плане миска с оранжевым супом/соусом и тарелка с едой, слева чашка с надписями. Фон — красная кирпичная стена и теплая подсветка.",портрет женщины в кафе/ресторане,False
"https://sun9-68.userapi.com/s/v1/ig2/Rm4Q3q4cIPYxDqUSQqc3u_ST3QSMUz7d37IxM5vlZxtd4vS-D1VVBMkgEg4fvOkiYJP6S-3-dORbrbJuUbO7FdX3.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Женщина в очках сидит на полу у белой стены: длинные черные сапоги, черная кожаная куртка поверх фиолетового худи; позирует в расслабленной позе",показать образ и одежду,False
"https://sun9-9.userapi.com/s/v1/ig2/Uy90D2ZNCdGpBesW-kxHj78lYnGkYsJXgWqrzGTJrWN1qms2fI64VPoHbNUGoXr2GeKsRB0cMPoKvyna5BFocqzy.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",Человек держит черный рюкзак перед зеркалом в магазине; видны пол и витрины с товарами,показать рюкзак,False
"https://sun9-18.userapi.com/s/v1/ig1/JjdFvm3Sz3FDgI_XkQDibVA5WzGAPk_F9n4KaTEcYP_Ugdi1WGyLKBn-mNov7DXQILhLFJvR.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1500x1500&from=bu&cs=1500x0",Крупный план руки с длинными ногтями розового цвета; на одном ногте небольшой черный рисунок (возможно сердце). Фон выглядит как бытовая внутренняя обстановка (белая поверхность/решетка вентиляции).,"показать маникюр, крупный план ногтей",False
"https://sun9-44.userapi.com/s/v1/ig2/rqIuNUwW31DEcGcQA4Bn3ctkI_oARJxF4IMnjOIrrhMf6Q470jT2HVcMRuhjFSf-18QG-jWpkmQg3gbwZIkACj1f.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в бежевой пуховике с меховым капюшоном стоит на улице в снегу, позирует перед камерой; вокруг кирпичная стена и металлическая лестница.",показать одежду,False
"https://sun9-80.userapi.com/s/v1/ig1/MkH3QdCeQbtQ95hJ54g_Y5o9ExTUM3n2CsKS89eJL2OkCBXC_LiUfpQ_WUTefiQOqVKMc-FV.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2048x2048&from=bu&cs=2048x0",Крупный план: левая рука с большим кольцом на пальце; справа на синей подставке — набор украшений (серьги) на белой подложке.,показать украшения,False
"https://sun9-1.userapi.com/s/v1/ig2/gJjPx0OXK7FFh3Ck-hKpTueb87MKTWKvyDpxk0vRTvncRke7iEZoxgrxYkMh6ijQH3CFeDcX6KAJhUpU3nR8xUv9.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,990x1321&from=bu&cs=990x0","Белая медицинская кушетка/кресло в кабинете: белые поверхности, подлокотники и подголовник, кресло на колесах; слева окно с вертикальными жалюзи, светлые пол и стены.",показать медицинское кресло в кабинете,False
"https://sun9-46.userapi.com/s/v1/ig2/cZmLIxgAXbEbYF1pYpxJcI8I_Opop6r62y8OHQ6L6WbaMDBtPm8bvluN-7yK4HBtKYM8BxjnxVL4rSN-IbTJ1YHF.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1218x1624&from=bu&cs=1218x0","Несколько свечей на деревянном столе в помещении; тёплый свет, гирлянда на заднем плане, ветви зелени рядом",показать интерьерную сцену со свечами,False
"https://sun9-41.userapi.com/s/v1/ig2/daK6dvAoIWipIc-HGLIGzm3PlYeqPWnlvT3qgRzZMcOktlMjThRblAt3qsOhAsp18ILEBrw5Lx8yyDFR1u-br_wH.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Пол в торговом зале магазина, человек держит черную сумку перед собой перед зеркалом; видны витрины, ценники и стойки.",показать сумку как товар,False
"https://sun9-74.userapi.com/s/v1/ig2/OzMO5cBcMCKicJcKAVJ1b7mXJapeIX6IZeyPUMG6gjZI4J1H7rbSK3GTizdaKcswe729YIq0Ri9lokSQYaeTHHa9.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0","Крупный план руки с ярко-оранжевым маникюром; ногти блестящие, фон размытый",показать маникюр,False
"https://sun9-36.userapi.com/s/v1/ig1/oLzaqqBrqwQWuTUCh0pKcWa2UOk-6B5PQ9ZVYmONSfjJ3V8dqMkevNxR2BlIO5paSolV0BSe.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",Открытый красный футляр для украшений на витрине магазина; внутри изделия с жемчужинами,показать ювелирное изделие,False
"https://sun9-18.userapi.com/s/v1/ig2/ETxU6jRA69qGAeXeEVL2G_MEDnZPzf5wM9Qrodl0_xNVE6SdXc2a2jOo2yTVNlYyII4dNOPmWyMhklFf9z8hh1qs.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Человек в розовом костюме с длинными волосами позирует на улице; рядом висят красные фонари, неоновые вывески и кирпичная стена.",показать костюм,False
"https://sun9-65.userapi.com/s/v1/ig2/zfXiI1MAdA8V-6JG2Vh30sSCbr6KxUy0bwu9V4waIZLllRIKCkpJxbWHYvHGztla3K07VQR5mtpg9qyzcG9-LLt_.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1104x1472&from=bu&cs=1104x0","Человек у окна в помещении, смотрит в сторону улицы; за окном городской пейзаж с домами","показать человека в помещении у окна, портретная съемка",False
"https://sun9-23.userapi.com/s/v1/ig1/45pqi83HKD3koM7IsyuHT8jw9BKciLuLBYHmkOJ3SG87fVCqracw4x1wI18Tu3MkrbCqSOB8.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1500x1500&from=bu&cs=1500x0","Крупный план ногтей на руках: розовый маникюр на нескольких ногтях и серебристый блестящий дизайн на остальных, поверхность из белого мрамора",показать дизайн ногтей,False
"https://sun9-65.userapi.com/s/v1/ig2/P1ct2nAf2vsYHGHToAv8JrS6PPI1xT6TYzipwCpJHQg_-n8AAEcNRYPDvNoQWIE-Hd2F1EPNtwJ2cRGcHpgLWusm.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Два человека в пуховиках позируют у кирпичной стены на улице: слева светло-бежевый пуховик с поясом, справа темно-серый пуховик с капюшоном. Видны части брюк с принтами.",показать одежду,False
"https://sun9-69.userapi.com/s/v1/ig1/UCwFBqvPrvo15DyVrCI2N3M1ATIkwnaKgrZjJBY-uNkGfD85G38TMP-5JD2SmpjPtwlMQ0-V.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,718x718&from=bu&cs=718x0","ночное небо с множеством звёзд и полумесяцем, линия горизонта с силуэтами деревьев; ярко-фиолетово-розовый градиент на небе",показать ночной пейзаж,False
"https://sun9-77.userapi.com/s/v1/ig2/ReAVvFp6ZmJfJ4HsSNdUjOniOB9qWwLM8lVYbnrlEIpsakW3_tTOJufcXstk9QVVPsmZWdq9i7VijH9DL1XYd3E5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в салоне красоты, боковой профиль, ухоженные волосы, вокруг кресло и зеркало",показать прическу,False
"https://sun9-59.userapi.com/s/v1/ig2/on_po8iTbcONxUYG1BCq__ccqNPt6CkQZWvB_N3o3NuUcuknVxup1p22Ja3X-nzBWWxWASGtcWsiHnwa05eUduZB.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0","Девушка в фиолетовом топе и белых широких брюках делает селфи в помещении: держит телефон перед лицом, позирует перед светлой стеной; в руках маленькая фиолетовая сумка; слева в кадре растение на подпоре, на полу — нейтральный пол и интерьер.",сделать селфи,False
"https://sun9-83.userapi.com/s/v1/ig2/5XEX5kxNYy_zNEFQLrPSlLUyjVLVFo_Amo_Qq09mDGBWxT5VkdzMuCGZjC_PoGdZnIU2-uOQ_YDm1i-j7Zq-BN06.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Человек на переднем плане в помещении ночного клуба; неоновые фиолетовые огни, дым/пар выходит изо рта, видна часть лица слева",показать человека в клубной атмосфере,False
"https://sun9-83.userapi.com/s/v1/if1/guogJFnnI8QDsWfJsXxOrDsj8VKEp8wfuQos_gjtPi_xi8zGVXLKxbN-3B30Jgp5huwdK5XB.jpg?quality=96&as=32x18,48x27,72x40,108x60,160x89,240x134,360x201,480x268,540x302,640x357,720x402,1024x572&from=bu&cs=1024x0","Пустое помещение: деревянный пол, большие окна вдоль одной стены, через которые падает дневной свет; по правой стене встроенные шкафы; потолок с плиточными панелями и светильниками.",показать интерьер пустого помещения,False
"https://sun9-47.userapi.com/s/v1/ig2/E3WgwHf5zUeGMdqvkYbmFjUWh2Kl_jOrJJo6rL1qBfJTzbe8N_xyCwMx9Ya081NZamEKtplMFNfMzncTy-H2G7KN.jpg?quality=95&as=32x38,48x57,72x85,108x128,160x190,240x284,360x427,480x569,540x640,640x759,720x853,1080x1280,1280x1517,1350x1600&from=bu&cs=1350x0",Девушка в розовом пальто и шляпе позирует у кирпичной стены с окном на улице,показать одежду и образ человека на улице,False
"https://sun9-6.userapi.com/s/v1/ig2/bhxjNj31VtsufatEmja-prEBC1WrAmAf6uFmbsYA-AgsTmDksAVC7tvZJYxmJ3_CkqZWM4btxQmRvtRNHDFzEB7y.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0","Силуэт человека в куртке стоит спиной к камере на улице ночью, возле входа и ограждения; на заднем плане висят красные фонари и огни, слева видны здания с окнами.",задокументировать городскую сцену,False
"https://sun9-26.userapi.com/s/v1/ig2/ytkM7JAQgU6wtg4H-aKmLLWNtKZGuuo7_QUD7apQlBnNe7nYHCYiPkheB6CW-Deg0AGUD_m7OZ7M81JDnXmef_Xm.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1104x1472&from=bu&cs=1104x0","Портрет женщины крупным планом: лицо в фокусе, руки размещены у лица, нейтральный серый фон",портретная съемка лица,False
"https://sun9-17.userapi.com/s/v1/ig2/IUTgeMkhIf2eNh_hfeBrnDO6Ls9O7S5ER7YNLvIN4YgGo57Dgt9no_hutyvRHZxBZvnv_TaGK-r0tAiPCW1AkqOP.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Группа людей в помещении вокруг длинного стола: на переднем плане мужчина держит тарелку с куском выпечки, перед ним лежит большая прямоугольная выпечка на противне; люди стоят и заняты раздачей/подачей блюда.",показать еду,False
"https://sun9-16.userapi.com/s/v1/ig1/GT5N1QhzTP5kXUC6esBAdoDVaUVpSz5xYZrjNLkjIs4FBtoYfKKM8GEXpzBOO2MQMeU4k2iV.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x449,480x599,540x674,640x799&from=bu&cs=640x0",Плакат на стене с расписанием работы мастера депиляции и ламинирования ресниц,показать график работы мастера депиляции и ламинирования ресниц,False
"https://sun9-77.userapi.com/s/v1/ig2/2oRh-vbsqlhwNmkHuU50-NpPTqkGbWEQ_96lp49TpNjuNePKL2WnfYnrHxh7YBKFO_diUZXXXepM4xvp2-_vEzBk.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Женщина позирует у белой кирпичной стены на улице в клетчатом пальто и голубых широких брюках.,показать одежду,False
"https://sun9-42.userapi.com/s/v1/ig1/GrKaCJWmzhkvpDIGgiz8Rlvz2mUEGSYXmDiQPDUC0_GNqvPu40sA0TzxoC2klaBtO8GmX3vO.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0","Крупный план лица женщины с светлыми волосами и красной помадой, в жёлтой куртке.",сделать селфи,False
"https://sun9-32.userapi.com/s/v1/ig1/atywD3vXPI36yIQ6lzVKd6kihr1o_4DWNOscRJaWUNg0NrAUkFaYj-WYykbAJdqgH3BsMXfF.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Человек в магазине одежды снимает себя в зеркале; видна черная сумка в руке, светлая кофта, серая юбка и черные ботинки; вокруг — пол и витрины с одеждой.",сделать селфи,False
"https://sun9-15.userapi.com/s/v1/ig2/g06BUkZSHIypFVlxwRduLGMWGtGzHjJNVRUGSyq2Rgr-ADnD2ZTDl1M2w9r0mRbgj9f_FhxIg38ZFqU_dZ_S9osR.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","Интерьер ресторана: посетители сидят за столами, красные стены, яркие висящие баннеры с японскими надписью, мягкое потолочное освещение.",показать интерьер ресторана с посетителями,False
"https://sun9-23.userapi.com/s/v1/ig2/OsIwB1ic2Tdfl4GlQmxFq-dJj1WQIGh3yxGvAC3cEJPCTZOpz4_5NEKTC1iC5AKTtuQNd1L7aDiFoVfT5la2A8t3.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Женщина в черной водолазке и зелёной юбке с высоким разрезом позирует внутри помещения; держит черную сумку, рядом декоративная сухая трава",показать одежду,False
"https://sun9-37.userapi.com/s/v1/ig1/hABRG5hMvFVvfjJmMCCcHvrbOyeKtGANhHRsFase8ARY7p5g6U7IcbnLn1e_wmHE0Inr79nH.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x285,240x427,360x641,480x854,540x961,640x1139,720x1282,728x1296&from=bu&cs=728x0",Золотые серьги с бриллиантами на белой подставке в витрине магазина,показать товар,False
"https://sun9-29.userapi.com/s/v1/ig1/pfW86YLq5SJY0rbo-iDvlvVmAb3Ic_8qaZQQSGrB5V5gAP18ft4iTQPK4ZWu7UrxkRzHUw.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0","Два человека сидят на синих креслах в аудитории; слева молодой человек в светлой кофте и джинсах, справа человек в темном костюме и очках; потолок усыпан яркими квадратными светильниками, в зале видны ряды кресел",показать группу людей в аудитории,False
"https://sun9-64.userapi.com/s/v1/if1/2a7SQKU3R_s-I8-TQwKu2SSKYbduM9ReRMVi8UneLnsyrlzuEq1dR8ENnUMAYyINUkJrnUwD.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0",Яркая абстрактная картина собаки в ярких цветах в деревянной рамке,показать картину,False
"https://sun9-79.userapi.com/s/v1/ig2/ooFBAzxuydfP28P9sAYtrwOznUpd-KnG9L9jxGBipeNQJC1jVaBR9KVNpBTJ-AUoMs6o6p1t3WaKLtLlEZJVPcSl.jpg?quality=95&as=32x50,48x75,72x112,108x168,160x249,240x373,360x559,480x746,540x839,640x994,720x1118,1030x1600&from=bu&cs=1030x0",Женщина в зимнем пальто и шапке сидит на снегу на улице возле гирлянд.,показать портрет женщины на зимней улице,False
"https://sun9-78.userapi.com/s/v1/if1/OHWB8553xdN_dPLJFkLOYQtfcNt6dQacWmDZ65nixLY21cy6CYaGfdILCrUpyPKfAZusXL28.jpg?quality=96&as=32x27,48x40,72x60,108x90,160x134,240x201,360x301,480x402,540x452,640x536,720x603,960x804&from=bu&cs=960x0","Человек в купальнике идёт по берегу к воде, вид сзади; море, песок и голубое небо с облаками.","показать человека на пляже, идущего к воде",False
"https://sun9-53.userapi.com/s/v1/ig2/qi6RStQfEENYQEIfpV5MtnZVedv-aN25BLpdKkURB1a3I_D0mdLEL_m9Dwgy1uWc_MdaASANxnT7sHUtpT9m7Q7S.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=2560x0",Задняя часть головы женщины с длинными светлыми волосами в салоне красоты; на фоне зеркала и стульев.,показать прическу и укладку волос в салоне,False
"https://sun9-59.userapi.com/s/v1/ig2/afhcKzhsoJdQHxOfVG1s7I4BXiBvWQEQtWMTy-sLVq-9d4B2M_hIdQccfVJjjx32_TsXf_a6NlFFGvQgVWgF27L1.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1434x1912&from=bu&cs=1434x0","Женщина в темно-синей блузке с цветочным принтом улыбается на фоне светло-серой стены, крупный портрет.",портретная съемка,False
"https://sun9-86.userapi.com/s/v1/if2/FuiQbtjtQQGO1_ug3z-AQPjFRqvZXw0tyyShca33ZvhXRNDCb2Ql9ryDmDMRqLi2fBM1SdEVum4wXfRs4cQ0TW_R.jpg?quality=95&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x304,640x360,720x405,1080x607,1280x720,1440x810,1600x900&from=bu&cs=1600x0",Человек сидит на красной деревянной качели внутри кирпичного помещения; над качелями висят красные баннеры с японскими надписями; в заднем плане окно с голубым светом,показать интерьер с качелями и человеком на качелях внутри помещения,False
"https://sun9-4.userapi.com/s/v1/ig2/sxEJ0uqB-A7oumUj2uKL5ueTiV16afyN0FY3p5sUjlyOVv_ccrZlqXHRaZOugLcw8gG_PGrONGP1Zj_8J8Wh17NE.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x479,480x639,540x719,640x852,720x959,1080x1438,1280x1705,1440x1918,1922x2560&from=bu&cs=1922x0","Внутренний зал с красными креслами, колоннами и декоративной сценой на переднем плане; рядом сидят люди.",показать интерьер зала с сидящими людьми,False
"https://sun9-78.userapi.com/s/v1/ig2/ZPcK9GS00Seq3rqNuGn3ZESYhknawx489ZaHNn4NCRIXdenlV9UOXRAmoqcOk50lHhsbjuE60S5oUxcG2KBcotgh.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Женщина позирует внутри помещения в зелёном платье в горошек, видна левая нога, поза расслабленная",показать наряд,False
"https://sun9-50.userapi.com/s/v1/ig1/1rT7AraiUpfxo_GQeIfwcRFU66Eg4wqMGXWr1sb7xDRg9tFtbi9N34bZb4hvzGJMmpzzcZSq.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x285,240x427,360x641,480x854,540x961,640x1139,720x1282,728x1296&from=bu&cs=728x0","Ювелирное кольцо с пурпурным камнем на подставке, размещённое на белой коробке на столе внутри магазина; фон размыт, присутствуют элементы витрины и упаковочные материалы.",показать ювелирное изделие,False
"https://sun9-60.userapi.com/s/v1/ig2/LWKJbk0XBZoJUz0ooe68JJncWEcvxWhEvFi_iIGKMSzrj7mpTvFavIM52mHsaKYrXbbcnULYs1uazM1mCRdV_s1Q.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0",Девушка в розовом пальто и военной кепке позирует у кирпичной стены на улице.,показать костюм/одежду,False
"https://sun9-45.userapi.com/s/v1/ig2/_BtGHxcEbM8A7EydGXPYgOFEkYzzzB66h3FZOcu2cTxpvfd2Vf4gB3U8TZ6I1KsfZmMGDsyzBtCQM7JM6eCsdSVA.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Улыбающаяся женщина в бежевом плаще в помещении с кирпичными стенами и гирляндой над головой; на заднем плане размытые люди,портрет человека,False
"https://sun9-78.userapi.com/s/v1/if2/LwictXLEPGbYumz8ng2rM-2Y_d20aT-_ogCZ4MIrB-X0es233fjj5s4ZgNuKqHtoSIURy67VTc7ZFtHTjbHjIO--.jpg?quality=95&as=32x24,48x36,72x54,108x82,160x121,240x182,360x272,480x363,540x409,640x484,720x545,1080x817,1280x969,1440x1090,1600x1211&from=bu&cs=1600x0",Женщина в темном пальто сидит на красной железной лестнице внутри помещения; вокруг теплое освещение с гирляндами.,портрет человека на лестнице,False
"https://sun9-11.userapi.com/s/v1/ig1/OqD8DZTLLyQPFZiEEHAXOtDqqrXNwSJHowYkXRrmVsE_a38eQpjBs7uiaUZNGYP0i6Usrt9L.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0","На длинных столах в помещении расставлены голубые пластиковые пакеты и черные мусорные мешки, на переднем столе лежит белая крышка от контейнера.",показать мусор и упаковку на столах внутри помещения,False
"https://sun9-77.userapi.com/s/v1/ig1/XYmi2b5SQPoheVi_AG5yDy7b6Yt0yBL2sWGXpoL58p9y7M3aoOwtOCuOHDGJDIebd_p82G0Y.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0","Группа мужчин в белых талитах вокруг деревянного ковчега/шкафа внутри синагоги; видна деревянная ограда-перила, тёплое освещение и потолочные панели.",задокументировать молитвенную сцену,False
"https://sun9-27.userapi.com/s/v1/ig2/5VHztNHDI90h1LarEFSb6tpO8PHLK36DkocqgcQPDpACZWj22YqSTYPILntYzMMhojZtSqwcNUy_zlMtFriFPKDQ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0","Улица с ярмаркой: палатки по обеим сторонам, гирлянды и лампочные фонари над тротуаром, люди ходят между столами и прилавками; здания слева и справа.",задокументировать уличную ярмарку,False
"https://sun9-79.userapi.com/s/v1/ig2/Va1GyD9TR2UYnKE9syDSeJrTFJVC2deMOUywJUCpRzDQ0CllrF9Wke7u4xfRHTi6tLbHIM5ISWIx_bnvB4KSz6Tj.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0","Женщина позирует внутри комнаты: в джинсовой куртке и серых широких брюках, держит белую сумку; на фоне белая стена и зелёное растение слева",показать одежду,False
